x,y,z,time
-0.772083,0.262317,0.584106,4592288761674.000000
1.363623,0.471533,1.693909,4592489037715.000000
-0.140186,0.198596,-0.329224,4592689304121.000000
-0.653137,-1.024841,-1.803296,4592889584017.000000
-0.071155,0.114697,0.469409,4593089688132.000000
-0.014868,-0.209216,-0.397192,4593289926361.000000
0.769958,0.234705,0.985547,4593490221829.000000
0.459851,0.384448,0.282495,4593691515267.000000
-0.471533,0.019116,-0.766772,4593890591777.000000
0.973865,-0.867664,-0.365332,4594090729798.000000
0.655261,-0.276123,0.067969,4594290979902.000000
-0.310107,0.004248,-0.193286,4594491202871.000000
0.646765,0.285681,1.336011,4594691450006.000000
-0.107263,0.054163,-0.563928,4594891638808.000000
-1.169275,-0.261255,-1.240430,4595091816777.000000
-1.054578,0.254883,0.490649,4595292055058.000000
0.537378,-0.385510,-0.440735,4595492277089.000000
0.677563,-0.203906,0.350464,4595692501568.000000
0.628711,0.501270,1.347693,4595892726620.000000
-0.981299,-0.327100,-1.589832,4596092947505.000000
1.193701,-0.223022,0.056287,4596293156776.000000
0.396130,-0.069031,0.133813,4596493362037.000000
-1.129980,0.107263,-0.550122,4596693601203.000000
0.196472,0.486401,1.190515,4596893776672.000000
-0.207092,0.322852,-0.382324,4597093912609.000000
-1.189453,-0.488525,-1.380615,4597295021515.000000
-0.488525,0.330286,0.329224,4597495416619.000000
0.765710,-0.540564,-0.544812,4597695536724.000000
1.587708,-0.110449,0.424805,4597895330421.000000
1.045020,0.253821,1.031213,4598096774692.000000
-0.240015,-0.436487,-1.687537,4598295245057.000000
0.082837,0.024426,0.641455,4598495534067.000000
0.347278,-0.508704,-0.228333,4598695772036.000000
-0.563928,0.098767,-0.501270,4598896770004.000000
0.438611,0.405688,0.828369,4599096141515.000000
-0.173108,0.030798,-0.346216,4599296334535.000000
1.443274,-0.875098,-0.110449,4599497066723.000000
0.541626,0.007434,0.230457,4599696891046.000000
-0.095581,-0.235767,-0.657385,4599897634223.000000
0.629773,0.317542,1.192639,4600097246931.000000
0.216650,0.211340,-0.196472,4600297425004.000000
-0.975989,-0.204968,-1.070508,4600498362920.000000
-0.590479,0.203906,0.409937,4600698618545.000000
0.677563,-0.409937,-0.284619,4600898217920.000000
0.244263,-0.036108,0.269751,4601099186149.000000
0.669067,0.230457,0.663757,4601298527608.000000
-0.036108,-0.118945,-0.772083,4601499536930.000000
-0.486401,-0.350464,-0.416309,4601699041410.000000
-0.545874,0.301611,0.784827,4601899329743.000000
-0.148682,-0.418433,-0.846423,4602099391097.000000
0.699866,0.070093,0.829431,4602299612034.000000
0.444983,0.120007,0.132751,4602500793961.000000
-0.743408,-0.018054,-0.909082,4602700086253.000000
0.453479,0.192224,0.635083,4602900318961.000000
0.581982,-0.331348,-0.039294,4603100558180.000000
-0.609595,-0.024426,-0.454541,4603300973388.000000
0.715796,0.008496,0.232581,4603500948857.000000
0.131689,0.123193,-0.049915,4603702291982.000000
-0.508704,-0.387634,-0.701990,4603901409273.000000
-0.439673,0.160364,0.745532,4604101617919.000000
0.079651,-0.413123,-0.634021,4604302665940.000000
1.116174,0.120007,0.916516,4604502549273.000000
0.422681,0.168860,-0.092395,4604702255471.000000
-1.086438,-0.071155,-1.132105,4604902846408.000000
-1.150159,0.439673,0.618091,4605103023804.000000
0.557556,-0.569238,-0.602161,4605303347346.000000
0.775269,-0.057349,0.457727,4605504781877.000000
0.718982,0.133813,0.358960,4605708072450.000000
-0.951563,0.380200,-0.430115,4605903556929.000000
0.019116,-0.009558,0.328162,4606103723127.000000
0.584106,-0.417371,-0.637207,4606305713283.000000
-1.226624,0.208154,0.230457,4606505069064.000000
0.604285,0.230457,1.173523,4606704612918.000000
-0.092395,0.386572,0.295239,4606904630730.000000
-1.050330,-0.112573,-1.636560,4607104824949.000000
-0.553308,-0.057349,-0.382324,4607307925939.000000
0.162488,-0.187976,-0.174170,4607505698907.000000
1.772498,-0.204968,1.005725,4607705527397.000000
0.790137,0.358960,0.884656,4607905728647.000000
-0.424805,-0.065845,-0.709424,4608106895261.000000
0.676501,-0.265503,0.319666,4608306163647.000000
0.423743,-0.386572,-0.603223,4608506540469.000000
-1.141663,0.213464,0.208154,4608706590261.000000
0.615967,0.422681,1.526111,4608907795834.000000
-0.020178,0.294177,0.160364,4609108284323.000000
-0.226208,-0.540564,-2.180310,4609307198438.000000
-0.538440,0.212402,0.310107,4609511502657.000000
0.187976,-0.433301,-0.570300,4609707657448.000000
1.328577,0.185852,1.482568,4609907888802.000000
1.083252,-0.013806,0.118945,4610108941563.000000
-0.299487,0.001062,-0.351526,4610309964323.000000
-0.431177,-0.023364,-0.021240,4610508583490.000000
0.318604,-0.215588,-0.252759,4610708748333.000000
-0.347278,-0.470471,-0.852795,4610909460989.000000
-0.041418,0.796509,1.599390,4611109393489.000000
0.226208,0.329224,0.062659,4611309378854.000000
-1.360437,-0.406751,-1.607886,4611510989218.000000
-2.450061,0.591541,0.231519,4611709944895.000000
0.257007,-0.418433,-0.649951,4611910053020.000000
0.697742,-0.081775,0.564990,4612110239999.000000
0.663757,0.699866,1.333887,4612311579218.000000
-0.560742,0.206030,-0.430115,4612510696405.000000
0.627649,-0.990857,-1.873389,4612710937395.000000
0.314355,-0.204968,0.000000,4612911176926.000000
0.203906,0.122131,0.383386,4613111278176.000000
