x,y,z,time
7.273585,-1.470040,1.996764,6942698164650.000000
8.259995,-3.323152,1.369483,6942756590483.000000
8.116343,-3.902549,1.225831,6942797070744.000000
8.355764,-3.859453,1.168370,6942817284442.000000
8.039729,-2.868254,0.493206,6942859031577.000000
8.145074,-2.724602,0.430956,6942876998504.000000
8.346188,-2.815581,0.550666,6942917714285.000000
8.350976,-3.050213,0.579397,6942956789806.000000
8.130709,-2.652776,0.574608,6942996826681.000000
8.523358,-2.681506,0.550666,6943017513869.000000
8.815451,-2.935291,0.818817,6943036877671.000000
9.576807,-3.059790,1.168370,6943057530587.000000
11.822568,-3.418920,0.833182,6943098738296.000000
10.194510,-4.209007,2.140416,6943217759494.000000
7.536947,-3.964798,2.863465,6943237709025.000000
11.563994,-3.509900,4.735731,6943277401577.000000
10.314221,-3.016694,2.571373,6943318182358.000000
8.169016,-2.662352,1.963245,6943357790223.000000
7.503428,-2.920926,2.284068,6943378808192.000000
7.043741,-3.462016,2.250550,6943397382931.000000
6.880936,-4.118027,2.188300,6943437947775.000000
7.522582,-4.386178,2.643199,6943477528504.000000
7.671022,-4.328717,2.758120,6943499822566.000000
7.666234,-4.118027,2.715025,6943517600119.000000
7.623138,-4.060566,2.806004,6943538136889.000000
7.627927,-3.758897,2.552219,6943597647150.000000
9.193734,-3.883395,2.667141,6943618665223.000000
11.573571,-4.572925,2.647987,6943637836212.000000
13.019669,-3.873818,1.968034,6943679448400.000000
12.306197,-2.853889,2.240973,6943699307306.000000
14.279019,-4.908113,2.451663,6943757678504.000000
12.799402,-5.813122,2.078167,6943778725900.000000
12.483368,-5.147533,1.996764,6943798541733.000000
11.722012,-3.543418,2.154782,6943837752150.000000
11.631032,-3.122039,2.015918,6943858383035.000000
11.061212,-2.662352,1.819593,6943878195848.000000
9.749189,-2.346318,1.704672,6943899395014.000000
8.437167,-2.796427,1.690306,6943938786004.000000
8.025364,-2.930503,1.546654,6943958517983.000000
7.805098,-2.868254,1.503559,6943999181160.000000
7.747637,-2.571373,0.972046,6944018590587.000000
7.987057,-2.628834,0.952892,6944059209389.000000
7.661446,-2.729390,1.086968,6944099811264.000000
7.235278,-2.638410,1.206678,6944138715847.000000
8.757990,-2.619257,1.259350,6944198137670.000000
9.706094,-2.762909,1.580173,6944218791629.000000
10.654198,-2.911349,1.422156,6944238307045.000000
12.411542,-3.495534,2.513912,6944299983712.000000
17.654844,-4.936844,2.676718,6944339000483.000000
10.989386,-5.104438,3.332729,6944379028295.000000
11.204864,-3.318364,4.735731,6944419206004.000000
11.415554,-2.422932,1.958457,6944459131420.000000
5.975927,-4.371812,1.695095,6944579209545.000000
6.325481,-4.707001,2.264915,6944619282358.000000
7.010222,-4.400543,2.729390,6944659518816.000000
7.666234,-4.127604,2.676718,6944700576993.000000
7.728483,-3.864242,2.777274,6944719049285.000000
10.338163,-3.744531,3.174711,6944779415378.000000
13.412318,-4.481946,2.255338,6944819487774.000000
13.182474,-3.782839,2.178724,6944838844806.000000
16.151285,-5.018247,2.533065,6944900509753.000000
11.841722,-4.180276,2.724602,6944959000483.000000
8.192958,-3.055001,1.474828,6945079095222.000000
6.981492,-2.925714,1.149217,6945119137097.000000
7.125144,-2.518700,0.785298,6945159171732.000000
7.886500,-2.652776,0.790087,6945199201055.000000
7.824251,-2.695871,0.866701,6945219929232.000000
7.809886,-2.398990,0.541090,6945259946316.000000
8.906430,-2.600103,0.459687,6945301020274.000000
10.759542,-2.911349,0.766145,6945340102826.000000
10.946290,-3.088520,0.905008,6945380115274.000000
15.107412,-3.806781,1.575385,6945420130691.000000
9.562442,-3.878607,3.921702,6945501298555.000000
11.257536,-3.241749,4.582502,6945519722566.000000
11.343728,-2.547431,3.361459,6945559760847.000000
8.140285,-2.767697,1.766921,6945620386107.000000
6.521805,-3.945644,1.920150,6945660422097.000000
6.296751,-4.802769,2.226608,6945701560274.000000
7.249643,-4.927267,2.762909,6945740552461.000000
7.632715,-4.592079,2.719813,6945820583868.000000
8.643068,-4.778827,2.801216,6945839952618.000000
12.641385,-5.094861,2.135628,6945901602982.000000
13.431472,-4.347870,1.742979,6945920029128.000000
14.666880,-3.787627,1.853112,6945940641576.000000
16.112978,-4.022259,2.197877,6945960289388.000000
14.197616,-4.663905,2.264915,6946020725222.000000
11.540052,-3.696647,2.384625,6946060803503.000000
11.473015,-3.136404,2.365471,6946080156940.000000
10.783484,-2.772485,2.111686,6946102001368.000000
9.203311,-2.839523,1.422156,6946140947149.000000
8.355764,-2.930503,1.403002,6946180968138.000000
7.465121,-2.624045,0.833182,6946220968868.000000
7.752425,-2.485181,0.775721,6946240585847.000000
7.766790,-2.355895,0.790087,6946261318190.000000
7.570466,-2.327164,0.866701,6946302081628.000000
7.278373,-2.466028,0.588974,6946360612097.000000
13.235147,-3.208230,2.082955,6946502320117.000000
15.983690,-4.960786,1.766921,6946541306107.000000
10.395624,-4.620809,2.815581,6946581435951.000000
11.750742,-3.907337,4.003105,6946600935065.000000
10.601525,-3.040636,1.853112,6946661672253.000000
9.691729,-2.820370,1.211466,6946702481003.000000
8.475474,-3.519476,1.484405,6946721005117.000000
6.789956,-4.467580,1.838747,6946760940690.000000
6.909666,-4.979939,2.351106,6946800939440.000000
7.594408,-4.592079,2.710236,6946861672617.000000
8.327033,-4.649539,2.772485,6946902690221.000000
8.274361,-4.491522,2.901772,6946921202357.000000
8.681376,-4.319140,3.011906,6946942277721.000000
11.856087,-5.161899,2.959233,6946981847096.000000
14.322115,-5.013458,2.317587,6947121341003.000000
10.127473,-2.489970,1.249773,6947241592253.000000
7.905654,-3.069367,0.603339,6947303186107.000000
7.580042,-3.098097,0.407014,6947342177565.000000
7.656657,-2.892196,0.426168,6947361695013.000000
8.078036,-2.652776,0.579397,6947422305117.000000
